feature_id	F	P	FDR
ENSG00000001	35.6857149694862	1.28830098698326e-20	1.3965322352122e-19
ENSG00000002	0.592995340245645	0.619869366148663	0.819391098676355
ENSG00000003	1.10131430537174	0.348317655947338	0.600768953709849
ENSG00000004	0.212634124621145	0.887641397304678	0.949999158314422
ENSG00000005	0.199992674211042	0.896373845507052	0.951240647593996
ENSG00000006	0.359201891220167	0.782506362408482	0.900902273005126
ENSG00000007	1.94537293669639	0.121563065841028	0.284358048750942
ENSG00000008	0.364691746633045	0.778533552902784	0.899622331463478
ENSG00000009	27.839341728378	1.7925677904544e-16	1.19107494382352e-15
ENSG00000010	58.2915204806082	1.20169012873335e-31	6.67605627074084e-30
ENSG00000011	0.245758326372047	0.864350393201771	0.939608531951662
ENSG00000012	0.140908036355152	0.935449911444464	0.971391392984906
ENSG00000013	2.64696532064784	0.0486075507743223	0.130440349578193
ENSG00000014	2.18169422103772	0.0895286848661249	0.221058481150926
ENSG00000015	29.5984613838202	2.03815535068287e-17	1.50140357324705e-16
ENSG00000016	0.750848520096438	0.522306723441904	0.752999919609474
ENSG00000017	42.7761271278077	3.249003344294e-24	6.07290344727851e-23
ENSG00000018	24.7816146269374	8.24775264358828e-15	4.71300151062188e-14
ENSG00000019	0.427956198522395	0.733067811250521	0.881091119291492
ENSG00000020	0.27097604069485	0.846330328025288	0.931936401940137
ENSG00000021	1.58092842034804	0.193295128567344	0.401860974152483
ENSG00000022	32.3489136903331	7.09167641126056e-19	6.20715659628933e-18
ENSG00000023	18.2831997259723	3.48948695593274e-11	1.51223703399035e-10
ENSG00000024	2.62434774208131	0.0500832328184785	0.133733598981251
ENSG00000025	0.890325506869744	0.446067482320353	0.691625163976473
ENSG00000026	0.677773343829368	0.566020506319474	0.783961920110075
ENSG00000027	13.545355629453	1.84273489120051e-08	6.70695137834582e-08
ENSG00000028	0.0598203940690965	0.9808084459341	0.991216216204244
ENSG00000029	0.994370290813416	0.39529729451908	0.648028351670623
ENSG00000030	1.94036336083798	0.122349089243778	0.285695479845367
ENSG00000031	44.8850753685099	2.93049371814696e-25	6.28583691133216e-24
ENSG00000032	0.269121718242622	0.847661619504379	0.931936401940137
ENSG00000033	1.15290605562327	0.327450048984433	0.575989532074641
ENSG00000034	13.9551400080302	1.06524246664726e-08	3.91633259796787e-08
