feature_id	t0	t6	t24	t48
PG00002	0.380415041570272	0.380415041570272	0.380415041570272	0.380415041570272
PG00004	0.283105658905888	0.283105658905888	0.283105658905888	0.283105658905888
PG00005	0.356931734494579	0.356931734494579	0.356931734494579	0.356931734494579
PG00006	0.262902719982625	0.262902719982625	0.262902719982625	0.262902719982625
PG00007	0.270576218039807	0.270576218039807	0.270576218039807	0.270576218039807
PG00008	0.30905221090874	0.30905221090874	0.30905221090874	0.30905221090874
PG00009	0.25379334368296	0.25379334368296	0.25379334368296	0.25379334368296
PG00010	0.265072976956919	0.265072976956919	0.265072976956919	0.265072976956919
PG00012	0.282531892991621	0.282531892991621	0.282531892991621	0.282531892991621
PG00013	0.285716713933961	0.285716713933961	0.285716713933961	0.285716713933961
PG00014	0.270216000047282	0.270216000047282	0.270216000047282	0.270216000047282
PG00015	0.390177317057653	0.390177317057653	0.390177317057653	0.390177317057653
PG00016	0.272346123592001	0.272346123592001	0.272346123592001	0.272346123592001
PG00017	0.284482657314986	0.284482657314986	0.284482657314986	0.284482657314986
PG00019	0.31206329408995	0.31206329408995	0.31206329408995	0.31206329408995
PG00020	0.279411300408054	0.279411300408054	0.279411300408054	0.279411300408054
PG00021	0.243227406923482	0.243227406923482	0.243227406923482	0.243227406923482
PG00022	0.290218815720232	0.290218815720232	0.290218815720232	0.290218815720232
PG00023	0.253194475491183	0.253194475491183	0.253194475491183	0.253194475491183
PG00024	0.262955573248209	0.262955573248209	0.262955573248209	0.262955573248209
PG00025	0.270815958046026	0.270815958046026	0.270815958046026	0.270815958046026
PG00026	0.270320435760313	0.270320435760313	0.270320435760313	0.270320435760313
PG00027	0.247830131782902	0.247830131782902	0.247830131782902	0.247830131782902
PG00028	0.266582569169855	0.266582569169855	0.266582569169855	0.266582569169855
PG00030	0.24046040380698	0.24046040380698	0.24046040380698	0.24046040380698
PG00031	0.260256469289146	0.260256469289146	0.260256469289146	0.260256469289146
PG00031b	0.273659323886275	0.273659323886275	0.273659323886275	0.273659323886275
PG00033	1.1712624223338	1.1712624223338	1.1712624223338	1.1712624223338
PG00034	0.267926366507054	0.267926366507054	0.267926366507054	0.267926366507054
PG00035	0.350803235653668	0.350803235653668	0.350803235653668	0.350803235653668
PG00036	0.283158141412933	0.283158141412933	0.283158141412933	0.283158141412933
PG00037	0.283934907885542	0.283934907885542	0.283934907885542	0.283934907885542
PG00038	0.245116507305705	0.245116507305705	0.245116507305705	0.245116507305705
PG00040	0.261465068159689	0.261465068159689	0.261465068159689	0.261465068159689
PG00041	0.274224724047362	0.274224724047362	0.274224724047362	0.274224724047362
PG00042	0.27007001031302	0.27007001031302	0.27007001031302	0.27007001031302
PG00043	0.283946735217573	0.283946735217573	0.283946735217573	0.283946735217573
PG00044	0.406525211046575	0.406525211046575	0.406525211046575	0.406525211046575
PG00045	0.268761856919296	0.268761856919296	0.268761856919296	0.268761856919296
PG00046	0.2958880177808	0.2958880177808	0.2958880177808	0.2958880177808
PG00048	0.758650435607342	0.758650435607342	0.758650435607342	0.758650435607342
PG00049	0.413412730316672	0.413412730316672	0.413412730316672	0.413412730316672
PG00050b	0.261043048422591	0.261043048422591	0.261043048422591	0.261043048422591
PG00051	0.352354815703718	0.352354815703718	0.352354815703718	0.352354815703718
PG00052	0.299978826032986	0.299978826032986	0.299978826032986	0.299978826032986
PG00054	0.285773844419592	0.285773844419592	0.285773844419592	0.285773844419592
PG00055	0.296291703382248	0.296291703382248	0.296291703382248	0.296291703382248
PG00056	0.271353939129152	0.271353939129152	0.271353939129152	0.271353939129152
PG00057	0.263923854782824	0.263923854782824	0.263923854782824	0.263923854782824
PG00058	0.336515928513861	0.336515928513861	0.336515928513861	0.336515928513861
PG00058b	0.320378392534976	0.320378392534976	0.320378392534976	0.320378392534976
PG00059	0.285202513477588	0.285202513477588	0.285202513477588	0.285202513477588
PG00060	0.281634896376041	0.281634896376041	0.281634896376041	0.281634896376041
PG00061	0.28820613226837	0.28820613226837	0.28820613226837	0.28820613226837
PG00062	0.268757197060902	0.268757197060902	0.268757197060902	0.268757197060902
PG00063	0.265839685792283	0.265839685792283	0.265839685792283	0.265839685792283
PG00065	0.321658035336861	0.321658035336861	0.321658035336861	0.321658035336861
PG00066	0.443468905628541	0.443468905628541	0.443468905628541	0.443468905628541
PG00067	0.314487233583871	0.314487233583871	0.314487233583871	0.314487233583871
PG00069	0.303345296162867	0.303345296162867	0.303345296162867	0.303345296162867
PG00070	0.285011753576359	0.285011753576359	0.285011753576359	0.285011753576359
PG00071	0.269061887967568	0.269061887967568	0.269061887967568	0.269061887967568
PG00072	0.843005517839605	0.843005517839605	0.843005517839605	0.843005517839605
PG00073	0.268686125252896	0.268686125252896	0.268686125252896	0.268686125252896
PG00074	0.266219121113448	0.266219121113448	0.266219121113448	0.266219121113448
PG00075	0.257840954677625	0.257840954677625	0.257840954677625	0.257840954677625
PG00076	0.254354412670073	0.254354412670073	0.254354412670073	0.254354412670073
PG00077	0.278856982653912	0.278856982653912	0.278856982653912	0.278856982653912
PG00078	0.405835566520436	0.405835566520436	0.405835566520436	0.405835566520436
PG00079	0.284363424076271	0.284363424076271	0.284363424076271	0.284363424076271
PG00080	0.334163044259149	0.334163044259149	0.334163044259149	0.334163044259149
PG00081	0.268384750296349	0.268384750296349	0.268384750296349	0.268384750296349
PG00082	0.460501446807433	0.460501446807433	0.460501446807433	0.460501446807433
PG00083	0.261414518893248	0.261414518893248	0.261414518893248	0.261414518893248
PG00084	0.275896314745137	0.275896314745137	0.275896314745137	0.275896314745137
PG00085	0.264547791530855	0.264547791530855	0.264547791530855	0.264547791530855
PG00086	0.277440984335826	0.277440984335826	0.277440984335826	0.277440984335826
PG00087	0.368058326673281	0.368058326673281	0.368058326673281	0.368058326673281
PG00088	0.301908642373281	0.301908642373281	0.301908642373281	0.301908642373281
PG00089	0.277028763372749	0.277028763372749	0.277028763372749	0.277028763372749
PG00090	0.273850390877673	0.273850390877673	0.273850390877673	0.273850390877673
PG00091	0.434783417473811	0.434783417473811	0.434783417473811	0.434783417473811
PG00092	0.29017446284063	0.29017446284063	0.29017446284063	0.29017446284063
PG00093	0.311225988571619	0.311225988571619	0.311225988571619	0.311225988571619
PG00094	0.329028525892219	0.329028525892219	0.329028525892219	0.329028525892219
PG00095	0.288969980297299	0.288969980297299	0.288969980297299	0.288969980297299
PG00096	0.292839515406078	0.292839515406078	0.292839515406078	0.292839515406078
PG00097	0.26664137818768	0.26664137818768	0.26664137818768	0.26664137818768
PG00098	0.25416115080875	0.25416115080875	0.25416115080875	0.25416115080875
PG00099	0.294930382727551	0.294930382727551	0.294930382727551	0.294930382727551
PG00100	0.270168210505166	0.270168210505166	0.270168210505166	0.270168210505166
PG00101	0.251916402658461	0.251916402658461	0.251916402658461	0.251916402658461
PG00102	0.269747477105468	0.269747477105468	0.269747477105468	0.269747477105468
PG00103	0.282656951564731	0.282656951564731	0.282656951564731	0.282656951564731
PG00104	0.27105691862438	0.27105691862438	0.27105691862438	0.27105691862438
PG00105	0.29200602578832	0.29200602578832	0.29200602578832	0.29200602578832
PG00106	0.278166176679606	0.278166176679606	0.278166176679606	0.278166176679606
PG00108	0.289238981367098	0.289238981367098	0.289238981367098	0.289238981367098
PG00109	0.301600776083256	0.301600776083256	0.301600776083256	0.301600776083256
PG00110	0.262640938709228	0.262640938709228	0.262640938709228	0.262640938709228
PG00111	0.355275178681186	0.355275178681186	0.355275178681186	0.355275178681186
PG00112	0.371679387792016	0.371679387792016	0.371679387792016	0.371679387792016
PG00113	0.257055568462116	0.257055568462116	0.257055568462116	0.257055568462116
PG00113b	0.286754732722031	0.286754732722031	0.286754732722031	0.286754732722031
PG00114	0.244991626535867	0.244991626535867	0.244991626535867	0.244991626535867
PG00115	0.271671344193004	0.271671344193004	0.271671344193004	0.271671344193004
PG00116	0.278643601866115	0.278643601866115	0.278643601866115	0.278643601866115
PG00117	0.433924345910911	0.433924345910911	0.433924345910911	0.433924345910911
PG00119	0.235764219138052	0.235764219138052	0.235764219138052	0.235764219138052
PG00120	0.246715600751912	0.246715600751912	0.246715600751912	0.246715600751912
PG00121	0.285407558831041	0.285407558831041	0.285407558831041	0.285407558831041
PG00122	0.289793060580541	0.289793060580541	0.289793060580541	0.289793060580541
PG00123	0.307297663680071	0.307297663680071	0.307297663680071	0.307297663680071
PG00123b	0.260767049499371	0.260767049499371	0.260767049499371	0.260767049499371
PG00124	0.246089554598014	0.246089554598014	0.246089554598014	0.246089554598014
PG00125	0.242325325149304	0.242325325149304	0.242325325149304	0.242325325149304
PG00126	0.341852286536465	0.341852286536465	0.341852286536465	0.341852286536465
PG00127	0.282200202325644	0.282200202325644	0.282200202325644	0.282200202325644
PG00128	0.290536188160364	0.290536188160364	0.290536188160364	0.290536188160364
PG00129	0.46170439707794	0.46170439707794	0.46170439707794	0.46170439707794
