feature_id	t0	t6	t24	t48
PG00002	0.481723623821456	0.037921522636268	0.791010161010399	0.999398453009854
PG00004	0.998852197927735	0.636070605709265	0.749589578758935	0.754286624639594
PG00005	0.824401601886595	0.948097594914378	0.0155784449032405	0.0438950865966102
PG00006	0.998852197927735	0.859861037583401	0.236070517200303	0.796630430966449
PG00007	0.998852197927735	0.113123004240851	0.357252533982245	0.813625507823825
PG00008	0.998852197927735	0.915556707701798	0.973498689042639	0.41748869816338
PG00009	0.998852197927735	0.42100036480598	0.951896758787818	0.330444285196152
PG00010	0.998852197927735	0.970257978423362	0.49836604718186	0.94994794697715
PG00012	0.998852197927735	0.924145937413874	0.542491220035241	0.643577960197127
PG00013	0.998852197927735	0.859540011413938	0.000820291729038905	0.000216990276018708
PG00014	0.998852197927735	0.605967740804236	0.970393352698831	0.570105056870098
PG00015	0.998852197927735	0.87143170947225	0.923720107289101	0.352319144107478
PG00016	0.998852197927735	0.677240812577339	0.934913737812712	0.913221347474571
PG00017	0.998852197927735	0.988649865010774	0.836022889210765	0.841579302751358
PG00019	0.998852197927735	0.96516785797642	0.921742047223674	0.720795581063185
PG00020	0.998852197927735	0.933923063935427	0.959302987162102	0.809339737280175
PG00021	0.998852197927735	0.694600488883742	0.777287323549619	0.328600206946921
PG00022	0.998852197927735	0.87143170947225	9.65874073988606e-07	1.77068420937656e-07
PG00023	0.998852197927735	0.605967740804236	0.938561277325615	0.179019369922112
PG00024	0.998852197927735	0.993409055525167	0.845615230740085	0.838783251782799
PG00025	0.87503999729104	0.849748828053246	0.951896758787818	0.700901570830045
PG00026	0.998852197927735	0.267946307266031	0.919930767244445	0.717826808122075
PG00027	0.998852197927735	0.924145937413874	0.823942102722539	0.346724095033803
PG00028	0.963002809257042	0.874031654290529	0.95665773215535	0.601311563850259
PG00030	0.998852197927735	0.840185457164615	0.178824075720769	0.399359827338442
PG00031	0.998852197927735	0.778961233955117	0.492979391925533	0.825451575593601
PG00031b	0.998852197927735	0.96516785797642	0.686580196139	0.654749071817798
PG00033	0.998852197927735	0.571498173793749	0.938561277325615	0.534633245278332
PG00034	0.998852197927735	0.546138791053781	0.142159850933811	0.658566959201534
PG00035	0.998852197927735	0.430978073495338	0.0332529053676037	0.000407087771915271
PG00036	0.998852197927735	0.993409055525167	0.353052700119549	0.74492498080331
PG00037	0.998852197927735	0.75617527425495	0.000351879393220483	0.33386129357938
PG00038	0.998852197927735	0.716250821279185	0.760419154047971	0.339857084643739
PG00040	0.998852197927735	0.996963666273004	0.919930767244445	0.700901570830045
PG00041	0.998852197927735	0.971441673203106	0.357295082412148	0.813622902984338
PG00042	0.998852197927735	0.595766745318307	0.000175474450362743	0.179287284884205
PG00043	0.733942266956044	0.988649865010774	0.845615230740085	0.4402552086268
PG00044	0.00905500461190074	0.891959054141184	0.00271148319563816	0.00724748440676865
PG00045	0.62066769303625	0.943961375169098	0.0646429393235107	0.889108595883606
PG00046	0.998852197927735	0.63683021687599	0.231843090720422	0.000743624624499075
PG00048	0.998852197927735	0.979985176714913	0.906887715192032	0.172355966409928
PG00049	0.998852197927735	0.988649865010774	0.719592926170662	0.930291067237201
PG00050b	0.998852197927735	0.971441673203106	0.776241766316584	0.966879512955996
PG00051	0.998852197927735	0.840185457164615	0.890718479783817	0.330444285196152
PG00052	0.998852197927735	0.019094606767366	0.389966772411982	0.922595600936814
PG00054	0.998852197927735	6.68359830879763e-06	0.418008600471781	0.549823170721307
PG00055	0.998852197927735	0.26899330362288	0.929123698774422	0.336327298802155
PG00056	0.998852197927735	0.84662160807972	0.6006704899073	0.32827249192961
PG00057	0.998852197927735	0.970257978423362	0.237337762766605	0.594655541242121
PG00058	0.998852197927735	0.943006789900995	0.958380987436569	0.551830521970569
PG00058b	0.998852197927735	0.0084085183986423	0.97393346166183	0.27007304329665
PG00059	0.998852197927735	0.292670195092	0.000224956810211527	0.00013154993681356
PG00060	0.998852197927735	0.807995362930089	0.959302987162102	0.332768656827141
PG00061	0.998852197927735	0.735003284088168	0.901415894768178	0.545636234662623
PG00062	0.998852197927735	0.937736549358971	0.0165668482743503	0.587827058125663
PG00063	0.998852197927735	0.550455904816137	0.689362922054836	0.706016203268913
PG00065	0.998852197927735	0.471659251214199	0.608424768642341	0.86503536058335
PG00066	0.998852197927735	0.680583286491037	0.486117034967631	0.0709277929648173
PG00067	0.802873857281319	0.680583286491037	0.95665773215535	0.116324412340199
PG00069	0.998852197927735	0.929866243750826	0.75819269149104	0.926679860145872
PG00070	0.893728999272656	0.00087325470453076	3.94102564010668e-09	1.65592368915581e-09
PG00071	0.283183815628906	0.565684827929941	0.344138069027484	0.00139457309951643
PG00072	0.998852197927735	0.96516785797642	0.165339373779548	0.529390100057225
PG00073	0.998852197927735	0.926911415214115	0.486910888879545	0.747840735500723
PG00074	0.912409032349626	0.506405850507386	0.0125280187559259	0.254287521417741
PG00075	0.998852197927735	0.541910505523505	0.776241766316584	0.978686951628163
PG00076	0.998852197927735	0.96516785797642	0.758806650165587	0.55475524065795
PG00077	0.998852197927735	0.773860135407918	0.553577280207183	0.749018809848265
PG00078	0.998852197927735	0.935855469965559	0.184630039367643	0.724201418677106
PG00079	0.936013681459878	0.967649511397484	0.97393346166183	0.805517218158926
PG00080	0.998852197927735	0.00849751429205837	0.114526161153107	0.845621940059051
PG00081	0.998852197927735	0.321371030517125	9.75014220370544e-09	6.80227535809283e-09
PG00082	0.998852197927735	0.0687822552169689	0.674445342086494	0.475043756888411
PG00083	0.998852197927735	0.758241980934411	0.227466007351372	0.785610083139606
PG00084	0.998852197927735	0.840185457164615	0.95665773215535	0.813625507823825
PG00085	0.998852197927735	0.318861188451974	0.472939791206679	0.45080454691137
PG00086	0.998852197927735	0.919874582359409	0.00130465048472385	0.000246571497369323
PG00087	0.998852197927735	0.926911415214115	0.11119725382683	0.988006537649121
PG00088	0.998852197927735	0.881534702413847	0.00572426959809343	2.99121110576188e-06
PG00089	0.998852197927735	0.93909489784552	0.0448100852300241	0.000262583178066445
PG00090	0.998852197927735	0.8399372128902	0.791739889939672	0.135530615446658
PG00091	0.998852197927735	0.933923063935427	0.839307704472537	0.114328979542724
PG00092	0.998852197927735	0.988649865010774	0.987333510688918	0.656093128036699
PG00093	0.998852197927735	0.0657036273038152	0.823942102722539	0.629777608522499
PG00094	0.998852197927735	0.682092677498628	0.901234743561033	0.804402213520001
PG00095	0.998852197927735	0.96516785797642	0.229243305877202	0.975352179228447
PG00096	0.998852197927735	0.748514925276889	0.432912816166763	0.0213663118787303
PG00097	0.998852197927735	0.608939122561969	0.0107479197444541	0.000491484546840826
PG00098	0.998852197927735	0.849748828053246	0.683189716885953	0.93020498858114
PG00099	0.998852197927735	0.734983868822678	0.921988294728056	0.647242049094891
PG00100	0.998852197927735	0.0064330781210072	7.18919357712631e-09	1.15677011451767e-10
PG00101	0.998852197927735	0.611377579352227	0.885841207524691	0.478741587451223
PG00102	0.998852197927735	0.902891131937749	0.128159255143374	0.771857520298054
PG00103	0.998852197927735	0.883661493286672	1.72672025840722e-14	0.29026829431081
PG00104	0.998852197927735	0.756378031872754	0.922941818163114	0.12769479358356
PG00105	0.998852197927735	0.555646910184577	0.847515572261343	0.795843851748239
PG00106	0.998852197927735	0.000108002857622978	1.48092858930609e-08	0.000548004088931823
PG00108	0.998852197927735	0.210585468419605	0.342483568774641	0.867236013859451
PG00109	0.998852197927735	0.115733640077372	0.95665773215535	0.79118734477353
PG00110	0.998852197927735	0.562804605041107	0.0848801266542073	0.0223124628244717
PG00111	0.998852197927735	0.982562154445513	0.606737056097123	0.438548556240928
PG00112	0.998852197927735	0.546138791053781	0.110631727061179	0.00332443578020601
PG00113	0.998852197927735	0.89043389089487	3.4991836324002e-07	0.656941057615128
PG00113b	0.998852197927735	0.0903798488763572	0.929123698774422	0.964962561437986
PG00114	0.998852197927735	0.61538920808939	0.369336926786907	0.992857551137583
PG00115	0.998852197927735	0.760498814482903	6.30998543854158e-06	6.69504102876718e-09
PG00116	0.998852197927735	0.75617527425495	0.873891543770577	0.495516949894062
PG00117	0.998852197927735	0.673916898284149	0.0189413908882682	0.988006537649121
PG00119	0.998852197927735	0.15245149400084	0.490292658954629	0.877000902800223
PG00120	0.998852197927735	0.982562154445513	0.921988294728056	0.333606633978367
PG00121	0.998852197927735	0.919874582359409	0.000266162427907351	0.0983068586265117
PG00122	0.998852197927735	0.875492302680412	0.959302987162102	0.625935087251205
