feature_id	t0	t6	t24	t48
ENSG00000001	-0.145056138186623	-2.49982296256967	-2.9256255495974	-1.52990950631053
ENSG00000002	0.0673407573240956	-0.115993504270359	0.119053119641876	-0.195605759802497
ENSG00000003	-0.370134556404798	-0.360762485292248	0.0874046899206875	0.178662269989875
ENSG00000004	0.0405736188786858	0.203972964040496	0.0745543676403171	-0.142458965982888
ENSG00000005	-0.10869581643024	-0.042194135072096	-0.166558542963946	-0.00469346228526568
ENSG00000006	0.144457645051481	-0.00159802002588272	-0.0400778859575093	-0.248584977258311
ENSG00000007	-0.396111809500477	0.216829675655171	-0.033787830283603	-0.0687263594739695
ENSG00000008	0.110218498133755	-0.139552827944474	0.070704906575509	0.2235398390118
ENSG00000009	0.0663177051643586	0.450356142561878	1.6606338585521	2.03828397501874
ENSG00000010	-0.200606634987758	1.82780051307865	2.49635505218321	2.51622654337195
ENSG00000011	-0.258348992206439	-0.133633448392568	-0.277450527893884	-0.108770833606052
ENSG00000012	-0.0325883515516949	-0.0305271238968547	-0.0077921767320106	-0.156117053665617
ENSG00000013	0.212995346336651	0.0908224396337012	-0.420786918582055	0.00116531879801762
ENSG00000014	0.211586669632065	-0.0458310438513871	-0.405764845571265	-0.667025579115491
ENSG00000015	0.225381882262146	-1.69950374171034	-2.29629273468538	-1.94140107207125
ENSG00000016	0.064469988850985	-0.10686542531616	-0.0139741155228981	-0.372024452626763
ENSG00000017	0.257369812903049	1.39740084908305	2.36187308794029	2.65524609325782
ENSG00000018	-0.114674838352121	-1.86141258552948	-2.5733286444129	-1.16562181085493
ENSG00000019	-0.219481480923738	-0.428631424359048	-0.145853765540711	-0.365249809363073
ENSG00000020	0.0489230078010099	0.135557436197895	-0.0480925305449516	0.137527970643053
ENSG00000021	0.370014759405982	-0.320178562675597	-0.0593207346016897	0.143183919903449
ENSG00000022	0.0589296663414132	1.92198346396075	2.28131919842164	2.12329535469904
ENSG00000023	0.206131367204257	1.55895644401498	1.92257871048019	1.68798390829539
ENSG00000024	0.087102029922324	-0.0175278313281471	-0.266678455416873	0.354241919902091
ENSG00000025	-0.254930258094564	-0.0116920796256448	0.0896181102301323	-0.19038697639601
ENSG00000026	-0.280611949406644	-0.155089160705316	0.0517756566110243	-0.16926910773396
ENSG00000027	-0.220046030145909	-0.799012594661259	-2.06391959488717	-1.92584051078182
ENSG00000028	0.200268675375798	0.0624839540150739	0.137152144340289	0.0186869683346245
ENSG00000029	0.0858149071477428	-0.215399756566939	0.101398040440013	-0.178446562394257
ENSG00000030	0.240932680694228	-0.299681092352346	-0.276210193046769	0.083456565154175
ENSG00000031	-0.17626704843783	-2.4705479661874	-3.12738845769636	-1.80583014633143
ENSG00000032	0.103527832678014	-0.172198635877705	0.0780910479983117	0.150970319973751
ENSG00000033	0.0355274665321157	-0.342088678826273	0.168179239990785	-0.329842747215368
ENSG00000034	-0.105729929705946	0.946330818561293	1.25894563987169	0.436526158106382
ENSG00000035	0.103972888883046	-0.0366345323017598	0.227426537517149	-0.0973811876275805
ENSG00000036	-0.178448456800316	-0.549746167328178	0.0676876382114866	0.0127289437370743
ENSG00000037	0.0137031240301315	-0.271743998901619	-0.529940917858014	-0.308337141802805
ENSG00000038	-0.238198016938158	0.16339350598899	-0.149216696137367	-0.0241869678163615
ENSG00000039	-0.0651067597750004	0.118476795121132	0.00477986574534395	0.00902234956256276
ENSG00000040	0.220392505080545	2.14202372803654	2.67397537512121	2.08676872725505
ENSG00000041	-0.145446060552064	0.0943885015143469	-0.0108310821697568	-0.219525784855998
ENSG00000042	0.0627506751056996	-0.367501696492774	-0.219733607097822	-0.121882334867419
ENSG00000043	-0.0534513700221444	-0.179341377827181	0.243122706998245	-0.0863891672703172
ENSG00000044	-0.0131580686875967	1.63773338347979	2.22697132019916	2.27672238018439
ENSG00000045	0.00934897909739263	-0.0992258118045513	-0.229815256516748	-0.266801601756134
ENSG00000046	-0.115798908144224	-0.00984392891802965	-0.247171313842341	-0.0389282594065321
ENSG00000047	0.205170440046228	-0.424848992892153	-0.108917511778294	0.116963036413074
ENSG00000048	-0.172545904450501	-0.132084647064181	0.0241592604923317	-0.10305678347008
ENSG00000049	-0.418105428805766	-0.118938588572863	-0.323092058581649	0.0743415109172396
ENSG00000050	-0.357785729660955	-0.0761065118253743	0.104776434928482	0.0858008055926911
ENSG00000051	0.252185989123589	-0.16806072594659	0.13936829556861	-0.483789147844107
ENSG00000052	0.0761116500685119	-0.169513310792389	-0.0757592731411512	-0.0173540687001337
ENSG00000053	0.500081242603193	0.08393788527348	-0.203279394236027	-0.425818918619369
ENSG00000054	-0.361782478280654	-0.17314721994912	-0.00671747413402546	0.183199215425117
ENSG00000055	-0.171080258079962	-0.308645248318269	0.557501265344071	-0.0892451526910385
ENSG00000056	0.0480167976985193	-0.115048203600123	0.177745473488228	-0.09200006028024
ENSG00000057	0.0888680553959569	-0.0528931348865855	-0.224975927141393	0.171331304481342
ENSG00000058	0.273145726125148	-0.531132652657447	-0.0233295330084449	-0.05472926637177
ENSG00000059	-0.135580137512692	-0.0466463055411337	-0.0219474614665538	-0.11168254953741
ENSG00000060	0.202661413864649	-0.163172121576127	-0.129588304195235	0.0416916805127894
ENSG00000061	-0.23138793925945	-0.211526379569038	-0.381371832285759	0.111347259366657
ENSG00000062	0.17201342400206	-0.161589142746796	-0.176538553696007	-0.356354973092888
ENSG00000063	0.617597894555926	-1.66192540007013	-1.12986592211098	-0.34797865640315
ENSG00000064	-0.109578588672229	2.56098825189396	2.00607504754481	0.566427564739488
ENSG00000065	-0.0217105461751252	-0.0147099419358909	-0.0635094195965138	-0.0356536998943309
