feature_id	F	P	FDR
ENSG00000003	4.32102585635886	0.0054763392885187	0.0218329188036976
ENSG00000012	0.658687161580849	0.624008596552778	0.799934021123133
ENSG00000015	5.41784567317491	0.00124944766728852	0.00588411760813686
ENSG00000018	1.24480091174671	0.306215595999559	0.536984000706107
ENSG00000019	2.9602766477174	0.0300689581659857	0.099155185899651
ENSG00000020	0.656261939245331	0.625762617204805	0.80103354472136
ENSG00000024	1.42822029657109	0.240743923286647	0.471782954997369
ENSG00000025	0.427204632665705	0.788158204701067	0.904611130605109
ENSG00000029	0.801617347094251	0.530811715827302	0.730592918691421
ENSG00000031	10.2625147746846	6.09222835343051e-06	4.54504362802959e-05
ENSG00000034	0.755839880832144	0.559668369090225	0.750672756962129
ENSG00000035	1.13506761434229	0.352622891088646	0.587695440006036
ENSG00000036	0.499456806135527	0.736211495513332	0.877051955524578
ENSG00000037	0.304090049520404	0.873655834235745	0.943798811608077
ENSG00000041	0.208754444766818	0.932149817117259	0.970489233243266
ENSG00000042	0.114639729596618	0.976677796272233	0.988329454064961
ENSG00000043	1.56915875445258	0.199522315970487	0.414159958908436
ENSG00000044	23.1712240889689	2.61192042088335e-10	4.85946182008791e-09
ENSG00000047	1.51849883100842	0.213508242111302	0.433634664234141
ENSG00000048	0.281789564909045	0.888191050177075	0.951317635122141
ENSG00000050	1.28195203626716	0.291777952420274	0.52284111093621
ENSG00000051	1.34072001240279	0.270189958623418	0.501448605474742
ENSG00000058	1.20307155458209	0.323188809870973	0.553460836904042
ENSG00000060	1.17961634556236	0.333089031267492	0.564861824479479
ENSG00000067	2.31917316698784	0.0719953848929051	0.192030168201076
ENSG00000068	0.421482737567404	0.792251003389788	0.905833360887012
ENSG00000077	0.907900040687336	0.482066503962862	0.701907460359453
ENSG00000078	2.0481543804981	0.104259618428586	0.258845543611003
ENSG00000082	7.83133039412663	7.59885509519854e-05	0.000450845457813551
ENSG00000085	0.7298807175099	0.576464968759921	0.762715283512907
ENSG00000088	6.18817961066561	0.000493810572830693	0.00249722326595924
ENSG00000089	1.04587149692461	0.394693539499227	0.626768349868635
ENSG00000093	0.292056420453807	0.881551189681484	0.948249566630975
ENSG00000094	0.801516452776015	0.530874212245018	0.730592918691421
ENSG00000095	7.43027686225058	0.000118419978229002	0.000678550977912953
ENSG00000096	1.7460599874862	0.157223345982876	0.351409002250616
ENSG00000100	11.8058130951743	2.25290153229166e-06	1.84517533106713e-05
ENSG00000101	3.21093785407606	0.0214419151485645	0.0739427142537452
ENSG00000102	5.7534888654806	0.000830366548324401	0.00404971646707078
ENSG00000109	1.16309383018101	0.36164990343112	0.594985157719102
ENSG00000111	0.186716785615454	0.944075010305772	0.97439884358171
ENSG00000112	0.140706635221711	0.966133350631868	0.981751009704683
