feature_id	t0	t6	t24	t48
ENSG00000001	0.999987462079153	5.38071679969123e-27	7.47393540571911e-30	1.7866675186349e-12
ENSG00000002	0.999987462079153	0.741780214022649	0.759395694205079	0.555786648807504
ENSG00000003	0.980707032818479	0.324736379788641	0.884659223309582	0.715313592799004
ENSG00000004	0.999987462079153	0.692014741216832	0.916818336918572	0.819040270844775
ENSG00000005	0.999987462079153	0.898891800223481	0.525058035637634	0.991431739519459
ENSG00000006	0.999987462079153	0.996265194802664	0.952311770731538	0.642142159899162
ENSG00000007	0.959715278579299	0.428126322239905	0.935336379543665	0.867334938734088
ENSG00000008	0.999987462079153	0.758729866831686	0.899222519216289	0.630093182322055
ENSG00000009	0.999987462079153	0.030727374120853	4.27935875888078e-18	2.33455729183513e-26
ENSG00000010	0.987541443752438	4.2453925377619e-24	8.99760994257938e-40	2.55912563051651e-40
ENSG00000011	0.980707032818479	0.655104345956959	0.249869541572048	0.738948934384178
ENSG00000012	0.999987462079153	0.93759837992973	0.983977687340452	0.622480936868685
ENSG00000013	0.980707032818479	0.774729575284162	0.0380535811756149	0.997485596461165
ENSG00000014	0.999987462079153	0.93759837992973	0.284857607025063	0.0278559222381183
ENSG00000015	0.987541443752438	7.22146548375955e-16	8.9783681225882e-21	3.44571867010102e-16
ENSG00000016	0.999987462079153	0.79409104484406	0.97871815632922	0.218390730731877
ENSG00000017	0.980707032818479	1.58915627226301e-15	3.82393600146431e-37	8.5135783952076e-45
ENSG00000018	0.999987462079153	1.12947495006059e-16	5.78671744145366e-25	1.97006371643115e-07
ENSG00000019	0.991074884287321	0.0646601950584105	0.6977835754846	0.182342115597763
ENSG00000020	0.999987462079153	0.643863749498029	0.895311468005458	0.647014123045595
ENSG00000021	0.980707032818479	0.314791344697515	0.906681483758519	0.736706941374554
ENSG00000022	0.999987462079153	4.43692664160916e-24	1.46025181628416e-30	7.12480176536598e-28
ENSG00000023	0.988985335661386	8.71701464917899e-17	1.71234278044043e-23	1.57429831165848e-19
ENSG00000024	0.999987462079153	0.960609883739224	0.221355790265465	0.0785746861462597
ENSG00000025	0.980707032818479	0.977201049968494	0.787126111766887	0.488896554671124
ENSG00000026	0.960645367102926	0.577830444337124	0.88578381511526	0.552978331134671
ENSG00000027	0.999004587597324	0.000618156253545655	1.27624718895224e-13	3.47742835491263e-12
ENSG00000028	0.999987462079153	0.929883933036273	0.856564734676056	0.982724499287249
ENSG00000029	0.999987462079153	0.396586710775402	0.758799815596524	0.528605236461998
ENSG00000030	0.983977202377103	0.24254638791103	0.325926171543831	0.840945585007885
ENSG00000031	0.999987462079153	5.26857587010473e-32	3.60339386456064e-41	1.99817110683962e-19
ENSG00000032	0.999987462079153	0.71944035802592	0.902080515073769	0.770246850636344
ENSG00000033	0.999987462079153	0.292667007178108	0.716659122094603	0.351423439159803
