feature_id	t0	t6	t24	t48
ENSG00000003	0.383373377043961	0.383373377043961	0.383373377043961	0.383373377043961
ENSG00000012	0.281825777565696	0.281825777565696	0.281825777565696	0.281825777565696
ENSG00000015	0.355268857666593	0.355268857666593	0.355268857666593	0.355268857666593
ENSG00000018	0.260679995078096	0.260679995078096	0.260679995078096	0.260679995078096
ENSG00000019	0.267946632308487	0.267946632308487	0.267946632308487	0.267946632308487
ENSG00000020	0.31066496618313	0.31066496618313	0.31066496618313	0.31066496618313
ENSG00000024	0.250752807014976	0.250752807014976	0.250752807014976	0.250752807014976
ENSG00000025	0.262717668942379	0.262717668942379	0.262717668942379	0.262717668942379
ENSG00000029	0.281783884222518	0.281783884222518	0.281783884222518	0.281783884222518
ENSG00000031	0.284384494575655	0.284384494575655	0.284384494575655	0.284384494575655
ENSG00000034	0.268421429856871	0.268421429856871	0.268421429856871	0.268421429856871
ENSG00000035	0.393361401333833	0.393361401333833	0.393361401333833	0.393361401333833
ENSG00000036	0.269563752023477	0.269563752023477	0.269563752023477	0.269563752023477
ENSG00000037	0.284080878660871	0.284080878660871	0.284080878660871	0.284080878660871
ENSG00000041	0.31365812940835	0.31365812940835	0.31365812940835	0.31365812940835
ENSG00000042	0.278080960091064	0.278080960091064	0.278080960091064	0.278080960091064
ENSG00000043	0.239048048670369	0.239048048670369	0.239048048670369	0.239048048670369
ENSG00000044	0.289604892371174	0.289604892371174	0.289604892371174	0.289604892371174
ENSG00000047	0.249899491637846	0.249899491637846	0.249899491637846	0.249899491637846
ENSG00000048	0.259142774866006	0.259142774866006	0.259142774866006	0.259142774866006
ENSG00000050	0.267937968391742	0.267937968391742	0.267937968391742	0.267937968391742
ENSG00000051	0.2678575080817	0.2678575080817	0.2678575080817	0.2678575080817
ENSG00000058	0.243398902611305	0.243398902611305	0.243398902611305	0.243398902611305
ENSG00000060	0.263950598085177	0.263950598085177	0.263950598085177	0.263950598085177
ENSG00000067	0.236034520442553	0.236034520442553	0.236034520442553	0.236034520442553
ENSG00000068	0.253506657097613	0.253506657097613	0.253506657097613	0.253506657097613
ENSG00000077	1.17100581992222	1.17100581992222	1.17100581992222	1.17100581992222
ENSG00000078	0.265566820309594	0.265566820309594	0.265566820309594	0.265566820309594
ENSG00000082	0.353714042571871	0.353714042571871	0.353714042571871	0.353714042571871
ENSG00000085	0.282508222842668	0.282508222842668	0.282508222842668	0.282508222842668
ENSG00000088	0.28328094747805	0.28328094747805	0.28328094747805	0.28328094747805
ENSG00000089	0.239970828185619	0.239970828185619	0.239970828185619	0.239970828185619
ENSG00000093	0.257943286987759	0.257943286987759	0.257943286987759	0.257943286987759
ENSG00000094	0.272518727075293	0.272518727075293	0.272518727075293	0.272518727075293
ENSG00000095	0.267875817673816	0.267875817673816	0.267875817673816	0.267875817673816
ENSG00000096	0.283865724585307	0.283865724585307	0.283865724585307	0.283865724585307
ENSG00000100	0.409542575160286	0.409542575160286	0.409542575160286	0.409542575160286
ENSG00000101	0.267577349996567	0.267577349996567	0.267577349996567	0.267577349996567
ENSG00000102	0.29651508601073	0.29651508601073	0.29651508601073	0.29651508601073
ENSG00000109	0.755982237106589	0.755982237106589	0.755982237106589	0.755982237106589
ENSG00000111	0.40550553509534	0.40550553509534	0.40550553509534	0.40550553509534
ENSG00000112	0.258914081545797	0.258914081545797	0.258914081545797	0.258914081545797
ENSG00000114	0.350593846148951	0.350593846148951	0.350593846148951	0.350593846148951
ENSG00000116	0.300080721565879	0.300080721565879	0.300080721565879	0.300080721565879
ENSG00000119	0.286286129106342	0.286286129106342	0.286286129106342	0.286286129106342
ENSG00000120	0.294976647871039	0.294976647871039	0.294976647871039	0.294976647871039
ENSG00000122	0.270084386806108	0.270084386806108	0.270084386806108	0.270084386806108
ENSG00000123	0.261894590532509	0.261894590532509	0.261894590532509	0.261894590532509
ENSG00000125	0.283859393414606	0.283859393414606	0.283859393414606	0.283859393414606
ENSG00000126	0.284953576866187	0.284953576866187	0.284953576866187	0.284953576866187
ENSG00000129	0.27982445232788	0.27982445232788	0.27982445232788	0.27982445232788
ENSG00000134	0.2872241530247	0.2872241530247	0.2872241530247	0.2872241530247
ENSG00000136	0.266201193864433	0.266201193864433	0.266201193864433	0.266201193864433
ENSG00000138	0.263268584093543	0.263268584093543	0.263268584093543	0.263268584093543
ENSG00000141	0.323438335633531	0.323438335633531	0.323438335633531	0.323438335633531
ENSG00000145	0.443045676440303	0.443045676440303	0.443045676440303	0.443045676440303
ENSG00000149	0.315741782854335	0.315741782854335	0.315741782854335	0.315741782854335
ENSG00000155	0.303909263210426	0.303909263210426	0.303909263210426	0.303909263210426
ENSG00000156	0.284601625180352	0.284601625180352	0.284601625180352	0.284601625180352
ENSG00000157	0.265833640917186	0.265833640917186	0.265833640917186	0.265833640917186
ENSG00000160	0.840312144856443	0.840312144856443	0.840312144856443	0.840312144856443
ENSG00000162	0.265398900466731	0.265398900466731	0.265398900466731	0.265398900466731
ENSG00000163	0.26348556107873	0.26348556107873	0.26348556107873	0.26348556107873
ENSG00000164	0.254324699615935	0.254324699615935	0.254324699615935	0.254324699615935
ENSG00000166	0.250457825692973	0.250457825692973	0.250457825692973	0.250457825692973
ENSG00000168	0.276860707706463	0.276860707706463	0.276860707706463	0.276860707706463
ENSG00000177	0.407842701251291	0.407842701251291	0.407842701251291	0.407842701251291
ENSG00000178	0.283589407313774	0.283589407313774	0.283589407313774	0.283589407313774
ENSG00000180	0.337319277212236	0.337319277212236	0.337319277212236	0.337319277212236
ENSG00000186	0.266178466863674	0.266178466863674	0.266178466863674	0.266178466863674
ENSG00000188	0.462869270478717	0.462869270478717	0.462869270478717	0.462869270478717
ENSG00000190	0.259410720239606	0.259410720239606	0.259410720239606	0.259410720239606
ENSG00000192	0.274748450475055	0.274748450475055	0.274748450475055	0.274748450475055
ENSG00000194	0.261591802987308	0.261591802987308	0.261591802987308	0.261591802987308
ENSG00000196	0.276448582436837	0.276448582436837	0.276448582436837	0.276448582436837
ENSG00000197	0.370671469213686	0.370671469213686	0.370671469213686	0.370671469213686
